Código_IBGE,Município_Original,Nome_Oficial_IBGE,Região,UF,Código_UF,Região_Brasil,LUCRO_AGRO_HA,RISCO_AGRO,Classificação_Lucro,Classificação_Risco,Carbono_Vegetação_Nativa_ton,Carbono_Pastagem_ton,Carbono_Agricultura_ton,Área_Total_ha,Carbono_Total_ton,Receita_Carbono_Potencial_R$,Densidade_Carbono_ton_ha,Receita_Carbono_R$_ha,Diferença_Lucro_Agro-Carbono_R$_ha,Recomendação_Uso_Solo,Latitude,Longitude,Mesorregiao,valor_carbono,area_conversao,valor_agro,delta,custo_implementacao,carbon_value,carbon_score,bioma_dominante,biodiversity_score,populacao,idh,gini,desemprego_pct,social_need,emprego_potencial,social_score,composite_balanced,composite_carbon_focused,composite_social_focused,composite_eco_social
5211909.0,Jataí,Jataí,SW,GO,52.0,Centro Oeste,2971.0,0.2,Muito Alto,Muito Baixo,-736298.875,-1212658.0,-2277099.75,717037.7602617622,-4226056.625,126781698.75,-5.893771373291741,176.81314119875222,2794.186858801248,Agricultura Intensiva,-18.83771387998641,-49.22031852784586,Sul Goiano,-60632900.0,143407.55205235243,340851069.7180313,-401483969.7180313,71703776.02617621,-242531600.0,-2.8257381005868103,Transicao_Amazonia,0.30151134457776363,52648,0.7104285045405108,0.5297279206454644,4.610662832478835,0.3147164613164426,124.35177602617622,0.5360583624024609,-0.6507349862661487,-1.5396562698472762,-0.1832103337603329,-0.9024790299231267
5212006.0,Jaupaci,Jaupaci,W,GO,52.0,Centro Oeste,2129.5,0.3,Muito Alto,Baixo,-368583.09375,-646018.125,-22923.216796875,52671.8784108591,-1037524.435546875,31125733.06640625,-19.697881808084023,590.9364542425207,1538.5635457574797,Agricultura (Requer Seguro),-16.792679697152582,-48.22134999780567,Leste Goiano,-32300906.25,10534.37568217182,15703067.110629424,-48003973.360629424,5267187.84108591,-129203625.0,-1.5053527288667974,Cerrado_denso,0.17902871850985821,32935,0.767334178648933,0.6007435268028153,3.0,0.33880985534324204,38.202187841085916,0.43824454643143446,-0.2886837776311022,-0.7927177757278987,-0.0023180742125272213,-0.44288069485648884
5212055.0,Jesúpolis,Jesúpolis,NW,GO,52.0,Centro Oeste,1735.75,0.39,Alto,Alto,20798.962890625,-44225.3203125,-54974.640625,12238.631676844112,-78400.998046875,2352029.94140625,-6.406026434737163,192.1807930421149,1543.5692069578852,Agricultura (Requer Seguro),-16.988781107649054,-49.67210466220035,Centro Goiano,-2211266.015625,2447.7263353688227,2591671.001836024,-4802937.017461024,1223863.1676844114,-8845064.0625,-0.10305392997670162,Cerrado_denso,0.17902871850985821,34518,0.7697772513284378,0.6348411918093773,5.081330050928975,0.4031502420419367,35.741863167684414,0.512254888951649,0.1992383424595023,0.05976305498419092,0.32254789107762066,0.13284089320359244
5212105.0,Joviânia,Joviânia,S,GO,52.0,Centro Oeste,2269.75,0.26,Muito Alto,Baixo,-83329.0078125,-601937.5625,-311501.875,44561.75013939884,-996768.4453125,29903053.359375,-22.36825174492455,671.0475523477365,1598.7024476522631,Agricultura Intensiva,-15.042519081529315,-48.20136720874482,Leste Goiano,-30096878.125,8912.35002787977,14969316.79207728,-45066194.91707728,4456175.0139398845,-120387512.5,-1.402636113834737,Transicao_Amazonia,0.30151134457776363,4486,0.7694011729054409,0.612972005537755,5.947780445013215,0.39442824305077684,8.942175013939885,0.31939854508126775,-0.25477566852717015,-0.718294050394211,-0.028585826802634023,-0.3765701986865358
5212204.0,Jussara,Jussara,W,GO,52.0,Centro Oeste,1876.0,0.36,Alto,Alto,-965854.5,-836976.75,-217714.09375,408246.9595570133,-2020545.34375,60616360.3125,-4.949321229342366,148.47963688027096,1727.5203631197292,Agricultura (Requer Seguro),-17.600444610583665,-50.00175185376142,Sul Goiano,-41848837.5,81649.39191140266,98031525.90450647,-139880363.4045065,40824695.95570133,-167395350.0,-1.9503248993370939,Cerrado_denso,0.17902871850985821,71923,0.7641157763002002,0.6156225968415158,3.0,0.35497628632143563,112.74769595570133,0.592475572681287,-0.3830860449613501,-1.0365664240725985,0.0012261074433250752,-0.5900233577946369
5212253.0,Lagoa Santa,Lagoa Santa,SW,GO,52.0,Centro Oeste,2223.0,0.25,Muito Alto,Muito Baixo,67227.96875,5339.56396484375,7533.72265625,45761.62225183151,80101.25537109375,2403037.6611328125,1.7504024426906732,52.5120732807202,2170.48792671928,Agricultura Intensiva,-16.512417966741435,-50.479993848860566,Centro Goiano,266978.1982421875,9152.324450366305,15259212.93987322,-14992234.741631033,4576162.225183152,1067912.79296875,0.012442262646170113,Cerrado_denso,0.17902871850985821,2484,0.7763800843041728,0.6115368585468326,3.0,0.3459848248251634,7.060162225183151,0.25457170504220106,0.1497398034958377,0.09040829297149677,0.1910372192565263,0.12750273347085153
5212303.0,Leopoldo de Bulhões,Leopoldo De Bulhões,CS,GO,52.0,Centro Oeste,2129.5,0.28,Muito Alto,Baixo,-52084.63671875,-18877.828125,-5665.568359375,47297.99929574071,-76628.033203125,2298840.99609375,-1.620111513047139,48.60334539141417,2080.896654608586,Agricultura Intensiva,-13.151818639578355,-48.89252743355857,Norte Goiano,-943891.40625,9459.599859148142,14503836.888040297,-15447728.294290297,4729799.929574071,-3775565.625,-0.04398915290967591,Cerrado_típico,0.5,27017,0.7361927644123617,0.6369502635236631,11.787586270132834,0.5192869518107109,31.74679992957407,0.6387465518481262,0.36765740716816986,0.1944184910314134,0.47445010052694053,0.3101536492057549
5212501.0,Luziânia,Luziânia,E,GO,52.0,Centro Oeste,2363.25,0.27,Muito Alto,Baixo,-4964573.0,-3845710.75,-2249875.75,396862.759327935,-11060159.5,331804785.0,-27.86897797800369,836.0693393401108,1527.180660659889,Agricultura Intensiva,-17.69132593150257,-48.12320707941784,Sul Goiano,-192285537.5,79372.55186558701,136931343.73333442,-329216881.2333344,39686275.93279351,-769142150.0,-8.961282892712767,Cerrado_denso,0.17902871850985821,185080,0.7715129090735842,0.5351864372444064,7.485875940737937,0.33886941272604176,224.76627593279352,0.6474944430419258,-2.6779957668527055,-5.234888389543906,-1.3679541690154264,-3.3834027810727787
5212600.0,Mairipotaba,Mairipotaba,S,GO,52.0,Centro Oeste,2082.75,0.28,Muito Alto,Baixo,24681.587890625,-479682.4375,-75944.84375,46640.26040976181,-530945.693359375,15928370.80078125,-11.383849247296398,341.515477418892,1741.234522581108,Agricultura Intensiva,-12.61676570448105,-47.95130210917328,Norte Goiano,-23984121.875,9328.052081952364,13988160.341054125,-37972282.21605413,4664026.040976182,-95936487.5,-1.117756976679411,Cerrado_típico,0.5,4069,0.7672983099294094,0.6638273750044531,7.188473354504941,0.4647351513502634,8.733026040976181,0.372847758870534,-0.07709156428822408,-0.4897270221770665,0.10015725998643818,-0.17253323889765765
5212709.0,Mambaí,Mambaí,NE,GO,52.0,Centro Oeste,106.75,0.6,Muito Baixo,Muito Alto,19045.345703125,-152120.25,-86361.28125,85873.64247862523,-219436.185546875,6583085.56640625,-2.555338043352415,76.66014130057243,30.08985869942757,Sistema Agroflorestal/Misto,-18.07905494893102,-50.22635110929938,Sul Goiano,-7606012.5,17174.72849572505,733360.9067674596,-8339373.40676746,8587364.247862523,-30424050.0,-0.35447091125097985,Cerrado_denso,0.17902871850985821,6771,0.7817681347920041,0.6219190863871731,10.84327909093285,0.47186101883436415,15.358364247862525,0.4649431370214378,0.10018474298271873,-0.09818389656990767,0.24387744366463834,0.0228117503078389
5212808.0,Mara Rosa,Mara Rosa,N,GO,52.0,Centro Oeste,1081.25,0.45,Médio,Muito Alto,505366.90625,310941.71875,-1598.3345947265625,168704.07593880268,814710.2904052734,24441308.712158203,4.829227070369119,144.87681211107358,936.3731878889264,Agricultura (Requer Seguro),-13.899633276220069,-50.56150419842817,Noroeste Goiano,15547085.9375,33740.815187760534,20065241.031971347,-4518155.094471347,16870407.593880266,62188343.75,0.7245570158559324,Cerrado_típico,0.5,15056,0.7742079841364606,0.6535964539165856,3.0,0.3889132602620013,31.92640759388027,0.4791309921547289,0.5670083525650655,0.6316038583367687,0.5323899984640238,0.5856490047733187
5212956.0,Matrinchã,Matrinchã,W,GO,52.0,Centro Oeste,1595.5,0.4,Alto,Alto,995.1807861328124,-413430.46875,-162417.59375,115031.1663921698,-574852.8817138672,17245586.451416016,-4.997366363773544,149.92099091320634,1445.5790090867936,Agricultura (Requer Seguro),-15.134270857780658,-48.33804891985599,Leste Goiano,-20671523.4375,23006.233278433963,22023867.117444832,-42695390.55494483,11503116.639216982,-82686093.75,-0.9633765063936738,Cerrado_denso,0.17902871850985821,7301,0.7727327631252139,0.5630790458940852,3.0,0.2989859406439996,18.804116639216982,0.31475234749795267,-0.1518189718523552,-0.4860558720840468,0.031981850922008476,-0.2507886456539357
5213004.0,Maurilândia,Maurilândia,SW,GO,52.0,Centro Oeste,2082.75,0.27,Muito Alto,Baixo,-466578.4375,-13772.3330078125,-263922.1875,38780.07081135892,-744272.9580078125,22328188.74023437,-19.192150566930124,575.7645170079037,1506.9854829920964,Agricultura Intensiva,-17.190395707367124,-49.589288034092704,Centro Goiano,-688616.650390625,7756.014162271785,11792302.102424238,-12480918.752814865,3878007.081135892,-2754466.6015625,-0.03209231796116063,Transicao_Amazonia,0.30151134457776363,2078,0.7589931492403672,0.6221557310030104,9.881596914336019,0.4667824250219037,5.956007081135892,0.3192069660769846,0.19743864724965376,0.10400349027929222,0.24540798496951136,0.17160900386203815
5213053.0,Mimoso de Goiás,Mimoso De Goiás,E,GO,52.0,Centro Oeste,1455.25,0.4,Médio,Alto,564451.1875,-278597.4375,-40242.62109375,138842.9325643063,245611.12890625,7368333.8671875,1.768985459828811,53.06956379486433,1402.1804362051355,Agricultura (Requer Seguro),-19.5,-51.03658146200144,Sul Goiano,-13929871.875,27768.586512861264,24246141.31370481,-38176013.18870482,13884293.256430632,-55719487.5,-0.6491883069007112,Transicao_Amazonia,0.30151134457776363,14505,0.7652683873286077,0.6764167439357294,4.711573800253006,0.44098299600808133,28.389293256430634,0.5256104273129085,0.06397414771981622,-0.23529358389904947,0.24583086392315562,-0.0339486994665973
5213087.0,Minaçu,Minaçu,N,GO,52.0,Centro Oeste,941.0,0.46,Baixo,Muito Alto,-6348949.0,-642772.8125,-55684.09765625,286191.32635753887,-7047405.91015625,211422177.3046875,-24.62480606890205,738.7441820670615,202.2558179329385,Sistema Agroflorestal/Misto,-16.17885222708974,-51.37167477294727,Noroeste Goiano,-32138640.625,57238.26527150778,29085052.115063965,-61223692.740063965,28619132.63575389,-128554562.5,-1.4977904951788485,Cerrado_denso,0.17902871850985821,3734,0.8063646345328839,0.6169176486552019,3.0,0.3393717948420483,32.35313263575389,0.4196379228949576,-0.2925144925164812,-0.7909714290456009,-0.011969601596823531,-0.44357712608860467
5213103.0,Mineiros,Mineiros,SW,GO,52.0,Centro Oeste,2877.5,0.21,Muito Alto,Muito Baixo,2596994.25,-272876.34375,-79932.8203125,903957.9891358915,2244185.0859375,67325552.578125,2.4826209988837578,74.47862996651273,2803.021370033487,Agricultura Intensiva,-13.351383044102548,-51.64521206694095,Noroeste Goiano,-13643817.1875,180791.5978271783,410979979.97068745,-424623797.15818745,90395798.91358916,-54575268.75,-0.6358570027849555,Cerrado_típico,0.5,23583,0.8103442347290526,0.6589863520573237,3.0,0.3798486581657026,113.97879891358916,0.6354306473830394,0.1712136091911981,-0.16119960456351734,0.35408698787283255,0.07274332836262568
5213400.0,Moiporá,Moiporá,W,GO,52.0,Centro Oeste,2223.0,0.29,Muito Alto,Baixo,195330.0625,-64346.63671875,11577.51953125,45336.91920236166,142560.9453125,4276828.359375,3.1444780064604347,94.33434019381303,2128.665659806187,Agricultura Intensiva,-16.460066730045476,-49.303889134070864,Centro Goiano,-3217331.8359375,9067.383840472334,14311323.936932698,-17528655.772870198,4533691.920236167,-12869327.34375,-0.14994066177008697,Cerrado_denso,0.17902871850985821,4432,0.7966914931903183,0.6382460383102878,5.750168917183654,0.4058219747919153,8.965691920236168,0.3289629542749923,0.1214464631776219,0.00413722570666121,0.2031953839129496,0.07742781355090694
5213509.0,Monte Alegre de Goiás,Monte Alegre De Goiás,NE,GO,52.0,Centro Oeste,340.5,0.58,Muito Baixo,Muito Alto,588236.125,261551.96875,37787.00390625,313335.69248536834,887575.09765625,26627252.9296875,2.832665154154746,84.97995462464237,255.52004537535765,Sistema Agroflorestal/Misto,-13.638090066400828,-51.65379322676916,Noroeste Goiano,13077598.4375,62667.13849707367,8962027.476466507,4115570.961033493,31333569.248536836,52310393.75,0.6094689214769258,Cerrado_típico,0.5,85812,0.7735287215446861,0.5885121177050755,4.299506124486703,0.34359322095450157,117.14556924853683,0.578072015246459,0.5626692292711816,0.5773921551731243,0.5687369934432606,0.5594019716400621
5213707.0,Montes Claros de Goiás,Montes Claros De Goiás,W,GO,52.0,Centro Oeste,1782.5,0.38,Alto,Alto,-1419266.75,-874123.9375,-118436.546875,290199.81076792785,-2411827.234375,72354817.03125,-8.3109193903084,249.327581709252,1533.172418290748,Agricultura (Requer Seguro),-14.05525437176756,-49.48465040847062,Noroeste Goiano,-43706196.875,58039.96215358557,64142864.174035095,-107849061.0490351,29019981.076792784,-174824787.5,-2.0368853500564166,Cerrado_denso,0.17902871850985821,5219,0.7661303325632265,0.6947980445860011,3.739456429010799,0.4444377579958725,34.23898107679278,0.558171856712539,-0.423314257128101,-1.0936482518995045,-0.03666821228178829,-0.6315082812761155
5213756.0,Montividiu,Montividiu,SW,GO,52.0,Centro Oeste,2924.25,0.2,Muito Alto,Muito Baixo,246354.234375,-375471.1875,-314623.21875,186808.33508406265,-443740.171875,13312205.15625,-2.3753767286417897,71.26130185925369,2852.9886981407462,Agricultura Intensiva,-17.272262976571927,-48.80684478860509,Centro Goiano,-18773559.375,37361.667016812535,87403883.81913126,-106177443.19413126,18680833.508406267,-75094237.5,-0.8749237131914556,Cerrado_denso,0.17902871850985821,9077,0.7373575012262377,0.6490129365720271,3.0,0.39906993608153196,27.757833508406264,0.47259795340490296,-0.06896204408726012,-0.40930735527667333,0.1443797731066223,-0.18383840719165834
5213772.0,Montividiu do Norte,Montividiu Do Norte,N,GO,52.0,Centro Oeste,1034.5,0.46,Médio,Muito Alto,606228.125,234402.109375,6724.7841796875,134059.56465169464,847355.0185546875,25420650.556640625,6.320735269849887,189.6220580954966,844.8779419045034,Agricultura (Requer Seguro),-15.501410456639796,-50.40032531573819,Noroeste Goiano,11720105.46875,26811.91293033893,14977938.920275236,-3257833.4515252374,13405956.465169463,46880421.875,0.5462042647793972,Cerrado_denso,0.17902871850985821,35462,0.7805437175345997,0.685792562087694,13.600715223515026,0.5775858034265795,48.86795646516947,0.7961019321076083,0.5100015414020411,0.4918950283112441,0.622707755922416,0.44931357973722386
5213806.0,Morrinhos,Morrinhos,S,GO,52.0,Centro Oeste,2410.0,0.25,Muito Alto,Muito Baixo,-724498.25,-898799.5625,-859238.625,284666.5379735223,-2482536.4375,74476093.125,-8.720857938458886,261.6257381537666,2148.3742618462334,Agricultura Intensiva,-15.695296872514971,-50.07797039529264,Centro Goiano,-44939978.125,56933.30759470447,102906953.47742832,-147846931.60242832,28466653.79735224,-179759912.5,-2.0943845408573614,Transicao_Amazonia,0.30151134457776363,3050,0.754545387486815,0.5883554603501698,3.0,0.3315373053554438,31.516653797352234,0.4069815455402712,-0.4532744292885751,-1.1202056565389353,-0.11438571193175681,-0.6357529694037848
5213855.0,Morro Agudo de Goiás,Morro Agudo De Goiás,NW,GO,52.0,Centro Oeste,1595.5,0.42,Alto,Muito Alto,77630.3671875,75554.1484375,4943.63330078125,28250.842112200186,158128.14892578125,4743844.4677734375,5.597289747957399,167.91869243872196,1427.581307561278,Agricultura (Requer Seguro),-15.629723982123128,-48.50680398821843,Leste Goiano,3777707.421875,5650.168422440038,5228609.356441787,-1450901.9345667874,2825084.211220019,15110829.6875,0.1760564280260677,Cerrado_denso,0.17902871850985821,17552,0.7301276380518612,0.5776977281387892,4.036731625572098,0.34619764730162617,20.37708421122002,0.3737825704964165,0.24426417232563719,0.20645842201756764,0.2952865716050351,0.21679057271365365
5213905.0,Mossâmedes,Mossâmedes,NW,GO,52.0,Centro Oeste,1689.0,0.4,Alto,Alto,188401.671875,-136983.921875,-20355.58984375,68382.70675748981,31062.16015625,931864.8046875,0.4542399917921914,13.62719975376574,1675.3728002462342,Agricultura (Requer Seguro),-13.420974775781971,-51.35672324824027,Noroeste Goiano,-6849196.09375,13676.541351497965,13859807.005608035,-20709003.09935804,6838270.675748982,-27396784.375,-0.3192002091356298,Cerrado_típico,0.5,64123,0.7714455901999611,0.6595202621664961,3.51498741680998,0.40366683733866127,70.96127067574899,0.6085807450037337,0.2665813842865117,0.02476698626918218,0.40130840517511424,0.1940360653464948
5214002.0,Mozarlândia,Mozarlândia,NW,GO,52.0,Centro Oeste,1735.75,0.39,Alto,Alto,228404.65625,-250150.0625,-22275.869140625,173271.825423056,-44021.275390625,1320638.26171875,-0.2540590501839742,7.621771505519226,1728.1282284944807,Agricultura (Requer Seguro),-12.6004499380156,-52.42813169928375,Noroeste Goiano,-12507503.125,34654.3650846112,36692301.65932448,-49199804.78432448,17327182.5423056,-50030012.5,-0.5829001766948487,Cerrado_típico,0.5,1941,0.8091614842182249,0.6559217578821588,7.643398461332512,0.44690814111485655,19.2681825423056,0.47412453891721584,0.13384528492255332,-0.15362142517932686,0.26789468801135974,0.061664837105503675
5214051.0,Mundo Novo,Mundo Novo,N,GO,52.0,Centro Oeste,1221.5,0.44,Médio,Muito Alto,96143.328125,208681.5,-6871.28564453125,214689.5898895369,297953.54248046875,8938606.274414062,1.387834140601662,41.63502421804986,1179.86497578195,Agricultura (Requer Seguro),-16.027677642553375,-48.61752419027314,Centro Goiano,10434075.0,42937.91797790738,29371253.41360777,-18937178.41360777,21468958.98895369,41736300.0,0.4862700492946952,Cerrado_denso,0.17902871850985821,16673,0.7369466545512555,0.6289838016522773,3.0,0.37920513983177506,38.14195898895369,0.49028956752415165,0.3862470463337142,0.4100626443329044,0.4272334940754017,0.3641774206266517
5214101.0,Mutunópolis,Mutunópolis,N,GO,52.0,Centro Oeste,894.25,0.47,Baixo,Muito Alto,315924.34375,232644.78125,3016.88232421875,95582.16101910968,551586.0073242188,16547580.219726562,5.770804943549461,173.12414830648382,721.1258516935162,Agricultura (Requer Seguro),-15.378512198397452,-50.43404927973089,Noroeste Goiano,11632239.0625,19116.432203821936,9060280.834081916,2571958.228418084,9558216.101910967,46528956.25,0.5421093352625465,Transicao_Amazonia,0.30151134457776363,18248,0.7754007581714015,0.6653518928945181,7.012087226027653,0.46037289801637227,27.80621610191097,0.5454687399039914,0.46385419591465943,0.48246374828756744,0.49600537991045685,0.44654201991692233
5214408.0,Nazário,Nazário,CS,GO,52.0,Centro Oeste,2082.75,0.29,Muito Alto,Baixo,-3618.44091796875,-1081528.125,-66913.25,28163.47952609179,-1152059.8159179688,34561794.47753906,-40.90616057758964,1227.184817327689,855.565182672311,Agricultura Moderada,-16.112183375535913,-50.23950140198825,Centro Goiano,-54076406.25,5632.695905218358,8329363.151581409,-62405769.40158141,2816347.952609179,-216305625.0,-2.52017900320512,Cerrado_denso,0.17902871850985821,34138,0.7748555768410323,0.6111783017094743,5.771304852013117,0.3878056437532581,36.954347952609176,0.49719677540368434,-0.6035326903121837,-1.3927707059850545,-0.1699119916968418,-0.8370207587973679
5214507.0,Nerópolis,Nerópolis,CS,GO,52.0,Centro Oeste,2036.0,0.29,Muito Alto,Baixo,-390608.28125,-326410.8125,-271386.96875,20424.962216728185,-988406.0625,29652181.875,-48.39206320247137,1451.761896074141,584.2381039258589,Agricultura Moderada,-16.684047135416318,-48.22559685446846,Leste Goiano,-16320540.625,4084.992443345637,5905101.676402719,-22225642.30140272,2042496.2216728183,-65282162.5,-0.760603129097196,Cerrado_denso,0.17902871850985821,3028,0.7734858586990491,0.5765696297805716,3.0,0.3121752863009519,5.070496221672819,0.19849278868570935,-0.12443200734068029,-0.3818307795279966,0.0027807910939580682,-0.19293120649779322
5214606.0,Niquelândia,Niquelândia,E,GO,52.0,Centro Oeste,1034.5,0.43,Médio,Muito Alto,-13671178.0,-17861146.0,-4674293.0,985370.4981875608,-36206617.0,1086198510.0,-36.744165840764026,1102.3249752229208,-67.82497522292078,Sistema Agroflorestal/Misto,-15.26447677105243,-50.53936439289098,Noroeste Goiano,-893057300.0,197074.09963751215,116207698.96275362,-1009264998.9627537,98537049.81875607,-3572229200.0,-41.62007818555908,Transicao_Amazonia,0.30151134457776363,2739,0.7852560606759581,0.5770217913257826,6.837482365621904,0.3654816025397279,101.27604981875609,0.5963110443356299,-13.432381302449722,-24.80722241854066,-7.905926741594886,-16.4081645275254
5214705.0,Nova América,Nova América,NW,GO,52.0,Centro Oeste,1782.5,0.39,Alto,Alto,41062.05859375,-143268.171875,3836.708984375,21154.604583131186,-98369.404296875,2951082.12890625,-4.650023303924828,139.50069911774486,1642.999300882255,Agricultura (Requer Seguro),-14.450600186850124,-49.03905071868508,Norte Goiano,-7163408.59375,4230.920916626237,4600386.085670623,-11763794.679420624,2115460.4583131187,-28653634.375,-0.3338437810731527,Transicao_Amazonia,0.30151134457776363,24992,0.746813577341763,0.6508611099759622,5.074526264638501,0.42825357300883454,27.10746045831312,0.5037047314153131,0.1605899046377281,-0.04937272278715374,0.29575635155011004,0.08780797168490699
5214804.0,Nova Aurora,Nova Aurora,W,GO,52.0,Centro Oeste,1689.0,0.39,Alto,Alto,-217181.65625,-396055.28125,-163111.578125,30382.1416001265,-776348.515625,23290455.46875,-25.55279103898876,766.5837311696628,922.4162688303372,Agricultura (Requer Seguro),-14.58070682174156,-48.55555673711458,Norte Goiano,-19802764.0625,6076.4283200253,6260483.333838867,-26063247.396338865,3038214.1600126503,-79211056.25,-0.9228888096782027,Cerrado_denso,0.17902871850985821,19079,0.7615898837705023,0.5771860691402858,15.749467190608538,0.5087921234912129,22.11721416001265,0.563370798376657,-0.0539277586374903,-0.42447048642295854,0.18925046079232527,-0.18486987679200645
5214838.0,Nova Crixás,Nova Crixás,N,GO,52.0,Centro Oeste,1548.75,0.43,Alto,Muito Alto,-1563006.375,293196.625,-55602.62890625,729756.8001012766,-1325412.37890625,39762371.3671875,-1.8162384766024893,54.487154298074685,1494.2628457019252,Agricultura (Requer Seguro),-17.04349251638311,-50.340271560295456,Centro Goiano,14659831.25,145951.36002025532,128844036.23388116,-114184204.98388116,72975680.01012766,58639325.0,0.6832073628557791,Transicao_Amazonia,0.30151134457776363,18044,0.7770575476394809,0.6799936784434552,4.296478258519505,0.4336178332654554,91.01968001012766,0.6913251585104372,0.5600077273466177,0.5890010276344739,0.6117388365929708,0.5321525146755046
5214861.0,Nova Glória,Nova Glória,NW,GO,52.0,Centro Oeste,1782.5,0.39,Alto,Alto,-268623.03125,-466702.4375,-301936.1875,41327.08577794277,-1037261.65625,31117849.6875,-25.09883377268307,752.965013180492,1029.534986819508,Agricultura (Requer Seguro),-14.679059592315108,-48.5844446018498,Norte Goiano,-23335121.875,8265.417155588553,8987194.708700323,-32322316.58370032,4132708.5777942766,-93340487.5,-1.0875109546801196,Cerrado_denso,0.17902871850985821,20246,0.7476960623893051,0.6534074481081076,3.0,0.3993290231523855,24.378708577794278,0.4553059382419364,-0.14499511893392786,-0.5394535024443168,0.09148711571110954,-0.2723317068197173
5214879.0,Nova Iguaçu de Goiás,Nova Iguaçu De Goiás,CS,GO,52.0,Centro Oeste,1989.25,0.3,Alto,Baixo,185416.0625,91923.359375,1365.523193359375,62878.16320917313,278704.9450683594,8361148.352050781,4.432460028153301,132.97380084459903,1856.276199155401,Agricultura (Requer Seguro),-15.831352390946224,-49.32400892503683,Centro Goiano,4596167.96875,12575.632641834629,17511254.06293867,-12915086.094188672,6287816.320917314,18384671.875,0.21419999614060292,Cerrado_denso,0.17902871850985821,5907,0.7470757669666329,0.6649084660881174,7.0618629480116235,0.4720061035216385,12.194816320917313,0.42932100117929334,0.2757346162356119,0.23767532748872033,0.33623834363766825,0.24315568609604313
5214903.0,Nova Roma,Nova Roma,NE,GO,52.0,Centro Oeste,-80.25,0.6,Muito Baixo,Muito Alto,148475.9375,137506.390625,25841.423828125,214361.86151825864,311823.751953125,9354712.55859375,1.4546605900162184,43.63981770048655,-123.88981770048656,Sistema Agroflorestal/Misto,-13.883502656317363,-50.38735708325375,Noroeste Goiano,6875319.53125,42872.37230365173,-1376203.1509472206,8251522.682197221,21436186.151825868,27501278.125,0.32041766686339884,Cerrado_típico,0.5,17653,0.7706743517785506,0.6805782825323141,3.88289616119976,0.43055198423889024,39.089186151825864,0.5603077350392883,0.4612424599782797,0.4012967603739325,0.5002681743962527,0.4402286137532172
5215009.0,Nova Veneza,Nova Veneza,CS,GO,52.0,Centro Oeste,2082.75,0.29,Muito Alto,Baixo,2472.690185546875,-151301.546875,-77086.6328125,12288.57626389812,-225915.48950195312,6777464.685058594,-18.38418744778896,551.5256234336687,1531.224376566331,Agricultura Intensiva,-14.979353928244944,-49.80328897865084,Noroeste Goiano,-7565077.34375,2457.7152527796243,3634352.5743360007,-11199429.918086,1228857.6263898122,-30260309.375,-0.35256316758922035,Cerrado_denso,0.17902871850985821,18990,0.7609836300723736,0.6353580663090139,4.997256127081089,0.4059234561862808,20.218857626389813,0.43720407244766385,0.0913830164360162,-0.10120011005891806,0.22761555365272584,0.018027034857787907
5215207.0,Novo Brasil,Novo Brasil,NW,GO,52.0,Centro Oeste,1735.75,0.39,Alto,Alto,173289.734375,-136681.546875,8763.0400390625,65344.556248237386,45371.2275390625,1361136.826171875,0.6943382914209683,20.83014874262905,1714.919851257371,Agricultura (Requer Seguro),-16.12652180484083,-47.85183472201921,Leste Goiano,-6834077.34375,13068.911249647475,13837461.24796112,-20671538.59171112,6534455.624823739,-27336309.375,-0.3184956143049645,Transicao_Amazonia,0.30151134457776363,5669,0.767593917015049,0.6034823166615717,3.0,0.34144474985555207,12.20345562482374,0.3106455455500098,0.10001467647702705,-0.06912270060603631,0.1829904733845657,0.05533540121912162
5215231.0,Novo Gama,Novo Gama,E,GO,52.0,Centro Oeste,1802.25,0.33,Alto,Médio,-1629130.375,-602101.875,-186684.765625,19456.91749493561,-2417917.015625,72537510.46875,-124.27030213055862,3728.109063916759,-1925.8590639167587,Mercado de Carbono/Conservação,-14.561875476517956,-48.279735545999046,Norte Goiano,-30105093.75,3891.383498987122,4698874.760403192,-34803968.51040319,1945691.749493561,-120420375.0,-1.4030189951513594,Cerrado_denso,0.17902871850985821,125358,0.7948046069991638,0.5755269758291264,7.725729764617696,0.3734910794987263,127.30369174949357,0.6392345331023496,-0.1865770500368965,-0.7011690374979987,0.13874266453310952,-0.36174920403613053
5215256.0,Novo Planalto,Novo Planalto,N,GO,52.0,Centro Oeste,480.75,0.53,Muito Baixo,Muito Alto,372808.1875,-113188.4609375,-15975.443359375,125563.93451314904,243644.283203125,7309328.49609375,1.940400196503962,58.21200589511886,422.53799410488114,Sistema Agroflorestal/Misto,-13.841781789268508,-49.468494237550864,Norte Goiano,-5659423.046875,25112.78690262981,5674296.982616462,-11333720.029491462,12556393.451314906,-22637692.1875,-0.2637519783961147,Cerrado_típico,0.5,23590,0.7835615823436703,0.642161836051805,3.391536145111304,0.3796102452910064,36.14639345131491,0.4838097791172192,0.2424571720291367,0.03932027982991407,0.33753547179110854,0.19126116446499797
